#TrainType3  -  Started: 5/29/2007 9:27:14 AM	
#SubID	Block	Trial	Condition	Digit	Picture	Response	Correct_Response	Accuracy	RT	
35	3	46	2	4	2	M	M	C	1010	
35	3	47	2	6	3	.	.	C	610	
35	3	48	2	3	5	C	C	C	778	
35	3	49	2	2	1	X	X	C	467	
35	3	50	2	6	3	.	.	C	802	
35	4	1	2	5	4	,	,	C	627	
35	4	2	2	1	6	Z	Z	C	402	
35	4	3	2	6	3	.	.	C	482	
35	4	4	2	6	3	.	.	C	402	
35	4	5	2	1	6	Z	Z	C	594	
35	4	6	2	1	6	Z	Z	C	434	
35	4	7	2	6	3	.	.	C	522	
35	4	8	2	2	1	X	X	C	770	
35	4	9	2	4	2	M	M	C	722	
35	4	10	2	4	2	M	M	C	626	
35	4	11	2	2	1	X	X	C	610	
35	4	12	2	2	1	X	X	C	538	
35	4	13	2	6	3	.	.	C	570	
35	4	14	2	6	3	.	.	C	434	
35	4	15	2	2	1	X	X	C	754	
35	4	16	2	6	3	.	.	C	442	
35	4	17	2	1	6	X	Z	I	514	
35	4	18	2	2	1	X	X	C	554	
35	4	19	2	5	4	,	,	C	706	
35	4	20	2	4	2	M	M	C	386	
35	4	21	2	1	6	Z	Z	C	362	
35	4	22	2	4	2	M	M	C	626	
35	4	23	2	5	4	,	,	C	706	
35	4	24	2	6	3	.	.	C	498	
35	4	25	2	2	1	,	X	I	474	
35	4	26	2	2	1	X	X	C	506	
35	4	27	2	4	2	M	M	C	642	
35	4	28	2	4	2	M	M	C	682	
35	4	29	2	6	3	.	.	C	642	
35	4	30	2	5	4	.	,	I	418	
35	4	31	2	2	1	X	X	C	602	
35	4	32	2	4	2	C	M	I	610	
35	4	33	2	6	3	.	.	C	570	
35	4	34	2	6	3	.	.	C	530	
35	4	35	2	5	4	,	,	C	482	
35	4	36	2	6	3	.	.	C	530	
35	4	37	2	1	6	Z	Z	C	546	
35	4	38	2	5	4	,	,	C	546	
35	4	39	2	3	5	C	C	C	754	
35	4	40	2	1	6	Z	Z	C	530	
35	4	41	2	5	4	,	,	C	690	
35	4	42	2	5	4	,	,	C	610	
35	4	43	2	2	1	X	X	C	531	
35	4	44	2	6	3	.	.	C	659	
35	4	45	2	5	4	,	,	C	474	
35	4	46	2	4	2	M	M	C	1251	
35	4	47	2	2	1	X	X	C	579	
35	4	48	2	1	6	Z	Z	C	579	
35	4	49	2	6	3	.	.	C	706	
35	4	50	2	6	3	.	.	C	954	
35	5	1	2	6	3	.	.	C	347	
35	5	2	2	1	6	M	Z	I	450	
35	5	3	2	5	4	,	,	C	506	
35	5	4	2	2	1	X	X	C	594	
35	5	5	2	6	3	.	.	C	450	
35	5	6	2	6	3	.	.	C	418	
35	5	7	2	4	2	C	M	I	818	
35	5	8	2	1	6	Z	Z	C	562	
35	5	9	2	3	5	X	C	I	546	
35	5	10	2	6	3	.	.	C	1442	
35	5	11	2	3	5	X	C	I	1042	
35	5	12	2	4	2	M	M	C	786	
35	5	13	2	4	2	M	M	C	698	
35	5	14	2	1	6	Z	Z	C	634	
35	5	15	2	3	5	C	C	C	411	
35	5	16	2	4	2	M	M	C	578	
35	5	17	2	3	5	C	C	C	739	
35	5	18	2	6	3	.	.	C	474	
35	5	19	2	3	5	C	C	C	1466	
35	5	20	2	3	5	C	C	C	563	
35	5	21	2	5	4	,	,	C	626	
35	5	22	2	2	1	X	X	C	738	
35	5	23	2	3	5	C	C	C	1346	
35	5	24	2	5	4	,	,	C	578	
35	5	25	2	3	5	C	C	C	914	
35	5	26	2	4	2	M	M	C	634	
35	5	27	2	2	1	X	X	C	642	
35	5	28	2	4	2	M	M	C	738	
35	5	29	2	3	5	C	C	C	591	
35	5	30	2	2	1	X	X	C	770	
35	5	31	2	4	2	M	M	C	722	
35	5	32	2	3	5	C	C	C	642	
35	5	33	2	5	4	,	,	C	738	
35	5	34	2	3	5	C	C	C	570	
35	5	35	2	3	5	C	C	C	602	
35	5	36	2	2	1	X	X	C	530	
35	5	37	2	1	6	Z	Z	C	450	
35	5	38	2	3	5	C	C	C	498	
35	5	39	2	2	1	X	X	C	490	
35	5	40	2	1	6	Z	Z	C	498	
35	5	41	2	5	4	,	,	C	466	
35	5	42	2	6	3	.	.	C	370	
35	5	43	2	5	4	,	,	C	610	
35	5	44	2	3	5	C	C	C	578	
35	5	45	2	5	4	,	,	C	754	
35	5	46	2	3	5	C	C	C	842	
35	5	47	2	2	1	X	X	C	506	
35	5	48	2	1	6	Z	Z	C	348	
35	5	49	2	5	4	,	,	C	770	
35	5	50	2	1	6	Z	Z	C	538	
35	6	1	2	4	2	M	M	C	610	
35	6	2	2	4	2	M	M	C	387	
35	6	3	2	6	3	.	.	C	563	
35	6	4	2	3	5	C	C	C	867	
35	6	5	2	2	1	X	X	C	419	
35	6	6	2	3	5	C	C	C	499	
35	6	7	2	4	2	M	M	C	755	
35	6	8	2	2	1	C	X	I	538	
35	6	9	2	4	2	M	M	C	698	
35	6	10	2	4	2	M	M	C	490	
35	6	11	2	2	1	X	X	C	842	
35	6	12	2	5	4	,	,	C	770	
35	6	13	2	5	4	,	,	C	530	
35	6	14	2	5	4	,	,	C	466	
35	6	15	2	2	1	X	X	C	626	
35	6	16	2	2	1	X	X	C	514	
35	6	17	2	3	5	C	C	C	562	
35	6	18	2	5	4	,	,	C	578	
35	6	19	2	3	5	X	C	I	578	
35	6	20	2	4	2	M	M	C	770	
35	6	21	2	6	3	.	.	C	834	
35	6	22	2	3	5	X	C	I	994	
35	6	23	2	5	4	M	,	I	882	
35	6	24	2	3	5	C	C	C	674	
35	6	25	2	5	4	,	,	C	498	
35	6	26	2	1	6	Z	Z	C	530	
35	6	27	2	2	1	X	X	C	435	
35	6	28	2	1	6	Z	Z	C	594	
35	6	29	2	5	4	,	,	C	482	
35	6	30	2	4	2	M	M	C	686	
35	6	31	2	4	2	M	M	C	467	
35	6	32	2	5	4	,	,	C	402	
35	6	33	2	3	5	C	C	C	755	
35	6	34	2	3	5	C	C	C	515	
35	6	35	2	5	4	,	,	C	579	
35	6	36	2	2	1	X	X	C	643	
35	6	37	2	6	3	.	.	C	739	
35	6	38	2	6	3	.	.	C	579	
35	6	39	2	4	2	M	M	C	755	
35	6	40	2	3	5	C	C	C	723	
35	6	41	2	5	4	,	,	C	578	
35	6	42	2	1	6	Z	Z	C	627	
35	6	43	2	1	6	Z	Z	C	610	
35	6	44	2	6	3	.	.	C	867	
35	6	45	2	6	3	.	.	C	794	
35	6	46	2	1	6	Z	Z	C	531	
35	6	47	2	2	1	X	X	C	451	
35	6	48	2	4	2	M	M	C	714	
35	6	49	2	5	4	,	,	C	451	
35	6	50	2	3	5	C	C	C	1378	
35	7	1	2	3	5	C	C	C	666	
35	7	2	2	5	4	,	,	C	466	
35	7	3	2	2	1	X	X	C	466	
35	7	4	2	1	6	M	Z	I	402	
35	7	5	2	6	3	.	.	C	562	
35	7	6	2	2	1	X	X	C	466	
35	7	7	2	6	3	.	.	C	722	
35	7	8	2	6	3	.	.	C	498	
35	7	9	2	2	1	X	X	C	730	
35	7	10	2	1	6	Z	Z	C	418	
35	7	11	2	4	2	M	M	C	690	
35	7	12	2	6	3	.	.	C	482	
35	7	13	2	6	3	.	.	C	514	
35	7	14	2	2	1	X	X	C	602	
35	7	15	2	1	6	Z	Z	C	386	
35	7	16	2	6	3	.	.	C	531	
35	7	17	2	2	1	X	X	C	531	
35	7	18	2	5	4	.	,	I	626	
35	7	19	2	1	6	Z	Z	C	538	
35	7	20	2	2	1	X	X	C	395	
35	7	21	2	4	2	C	M	I	483	
35	7	22	2	2	1	X	X	C	466	
35	7	23	2	1	6	Z	Z	C	451	
35	7	24	2	3	5	C	C	C	483	
35	7	25	2	1	6	Z	Z	C	451	
35	7	26	2	1	6	Z	Z	C	427	
35	7	27	2	1	6	Z	Z	C	387	
35	7	28	2	2	1	X	X	C	394	
35	7	29	2	5	4	,	,	C	466	
35	7	30	2	6	3	.	.	C	474	
35	7	31	2	3	5	X	C	I	531	
35	7	32	2	6	3	.	.	C	530	
35	7	33	2	3	5	C	C	C	563	
35	7	34	2	1	6	Z	Z	C	403	
35	7	35	2	6	3	.	.	C	578	
35	7	36	2	1	6	Z	Z	C	434	
35	7	37	2	4	2	C	M	I	546	
35	7	38	2	2	1	X	X	C	474	
35	7	39	2	2	1	X	X	C	482	
35	7	40	2	3	5	C	C	C	530	
35	7	41	2	4	2	M	M	C	346	
35	7	42	2	1	6	M	Z	I	498	
35	7	43	2	5	4	,	,	C	498	
35	7	44	2	2	1	X	X	C	418	
35	7	45	2	5	4	M	,	I	594	
35	7	46	2	5	4	,	,	C	418	
35	7	47	2	6	3	.	.	C	522	
35	7	48	2	2	1	X	X	C	482	
35	7	49	2	2	1	Z	X	I	315	
35	7	50	2	5	4	,	,	C	626	
35	8	1	2	3	5	,	C	I	557	
35	8	2	2	2	1	X	X	C	466	
35	8	3	2	2	1	X	X	C	506	
35	8	4	2	1	6	Z	Z	C	562	
35	8	5	2	4	2	M	M	C	531	
35	8	6	2	2	1	X	X	C	499	
35	8	7	2	6	3	.	.	C	746	
35	8	8	2	1	6	Z	Z	C	643	
35	8	9	2	3	5	C	C	C	826	
35	8	10	2	3	5	C	C	C	531	
35	8	11	2	4	2	M	M	C	586	
35	8	12	2	3	5	C	C	C	570	
35	8	13	2	6	3	.	.	C	530	
35	8	14	2	4	2	M	M	C	1090	
35	8	15	2	1	6	Z	Z	C	514	
35	8	16	2	1	6	Z	Z	C	442	
35	8	17	2	4	2	M	M	C	706	
35	8	18	2	2	1	X	X	C	626	
35	8	19	2	2	1	X	X	C	674	
35	8	20	2	1	6	Z	Z	C	658	
35	8	21	2	6	3	M	.	I	645	
35	8	22	2	2	1	X	X	C	658	
35	8	23	2	2	1	X	X	C	498	
35	8	24	2	1	6	Z	Z	C	474	
35	8	25	2	3	5	C	C	C	802	
35	8	26	2	3	5	X	C	I	418	
35	8	27	2	6	3	.	.	C	498	
35	8	28	2	4	2	M	M	C	738	
35	8	29	2	1	6	Z	Z	C	498	
35	8	30	2	2	1	X	X	C	466	
35	8	31	2	6	3	.	.	C	514	
35	8	32	2	5	4	,	,	C	482	
35	8	33	2	3	5	C	C	C	730	
35	8	34	2	2	1	X	X	C	466	
35	8	35	2	4	2	,	M	I	554	
35	8	36	2	2	1	X	X	C	602	
35	8	37	2	4	2	M	M	C	650	
35	8	38	2	1	6	Z	Z	C	466	
35	8	39	2	1	6	Z	Z	C	386	
35	8	40	2	6	3	.	.	C	498	
35	8	41	2	1	6	Z	Z	C	410	
35	8	42	2	4	2	M	M	C	530	
35	8	43	2	4	2	M	M	C	626	
35	8	44	2	3	5	C	C	C	642	
35	8	45	2	2	1	X	X	C	450	
35	8	46	2	1	6	Z	Z	C	434	
35	8	47	2	4	2	M	M	C	626	
35	8	48	2	4	2	M	M	C	722	
35	8	49	2	5	4	,	,	C	394	
35	8	50	2	6	3	.	.	C	306	
35	9	1	2	2	1	X	X	C	441	
35	9	2	2	4	2	M	M	C	530	
35	9	3	2	6	3	.	.	C	458	
35	9	4	2	5	4	,	,	C	386	
35	9	5	2	5	4	,	,	C	434	
35	9	6	2	4	2	C	M	I	586	
35	9	7	2	5	4	,	,	C	418	
35	9	8	2	5	4	,	,	C	386	
35	9	9	2	2	1	X	X	C	410	
35	9	10	2	1	6	Z	Z	C	386	
35	9	11	2	4	2	M	M	C	426	
35	9	12	2	1	6	Z	Z	C	402	
35	9	13	2	4	2	M	M	C	418	
35	9	14	2	5	4	M	,	I	402	
35	9	15	2	1	6	Z	Z	C	418	
35	9	16	2	2	1	X	X	C	402	
35	9	17	2	4	2	M	M	C	546	
35	9	18	2	6	3	.	.	C	546	
35	9	19	2	1	6	Z	Z	C	498	
35	9	20	2	4	2	M	M	C	586	
35	9	21	2	4	2	M	M	C	482	
35	9	22	2	2	1	X	X	C	403	
35	9	23	2	2	1	X	X	C	467	
35	9	24	2	5	4	,	,	C	450	
35	9	25	2	6	3	.	.	C	531	
35	9	26	2	1	6	Z	Z	C	355	
35	9	27	2	3	5	C	C	C	547	
35	9	28	2	6	3	.	.	C	467	
35	9	29	2	3	5	X	C	I	506	
35	9	30	2	3	5	C	C	C	659	
35	9	31	2	2	1	X	X	C	490	
35	9	32	2	1	6	Z	Z	C	386	
35	9	33	2	1	6	Z	Z	C	418	
35	9	34	2	3	5	X	C	I	451	
35	9	35	2	5	4	,	,	C	482	
35	9	36	2	5	4	,	,	C	642	
35	9	37	2	4	2	M	M	C	547	
35	9	38	2	3	5	C	C	C	642	
35	9	39	2	6	3	.	.	C	770	
35	9	40	2	1	6	Z	Z	C	482	
35	9	41	2	4	2	M	M	C	674	
35	9	42	2	3	5	C	C	C	705	
35	9	43	2	4	2	M	M	C	690	
35	9	44	2	5	4	,	,	C	363	
35	9	45	2	5	4	,	,	C	466	
35	9	46	2	3	5	C	C	C	626	
35	9	47	2	5	4	,	,	C	690	
35	9	48	2	6	3	.	.	C	652	
35	9	49	2	6	3	.	.	C	508	
35	9	50	2	4	2	M	M	C	738	
35	10	1	2	3	5	,	C	I	459	
35	10	2	2	1	6	Z	Z	C	514	
35	10	3	2	2	1	X	X	C	610	
35	10	4	2	6	3	.	.	C	818	
35	10	5	2	1	6	M	Z	I	451	
35	10	6	2	6	3	.	.	C	514	
35	10	7	2	2	1	X	X	C	483	
35	10	8	2	6	3	.	.	C	474	
35	10	9	2	6	3	.	.	C	1026	
35	10	10	2	4	2	M	M	C	746	
35	10	11	2	6	3	.	.	C	563	
35	10	12	2	3	5	C	C	C	771	
35	10	13	2	5	4	,	,	C	834	
35	10	14	2	4	2	M	M	C	595	
35	10	15	2	6	3	.	.	C	579	
35	10	16	2	5	4	.	,	I	818	
35	10	17	2	2	1	M	X	I	594	
35	10	18	2	3	5	C	C	C	962	
35	10	19	2	1	6	Z	Z	C	674	
35	10	20	2	3	5	C	C	C	658	
35	10	21	2	6	3	.	.	C	610	
35	10	22	2	4	2	M	M	C	579	
35	10	23	2	1	6	Z	Z	C	450	
35	10	24	2	6	3	.	.	C	514	
35	10	25	2	3	5	C	C	C	802	
35	10	26	2	3	5	C	C	C	546	
35	10	27	2	6	3	.	.	C	530	
35	10	28	2	4	2	C	M	I	563	
35	10	29	2	1	6	Z	Z	C	530	
35	10	30	2	5	4	M	,	I	642	
35	10	31	2	5	4	,	,	C	458	
35	10	32	2	2	1	X	X	C	490	
35	10	33	2	4	2	M	M	C	946	
35	10	34	2	2	1	X	X	C	698	
35	10	35	2	2	1	X	X	C	474	
35	10	36	2	4	2	M	M	C	690	
35	10	37	2	5	4	,	,	C	466	
35	10	38	2	2	1	X	X	C	578	
35	10	39	2	4	2	M	M	C	690	
35	10	40	2	6	3	.	.	C	602	
35	10	41	2	4	2	M	M	C	770	
35	10	42	2	4	2	M	M	C	498	
35	10	43	2	4	2	M	M	C	498	
35	10	44	2	2	1	X	X	C	450	
35	10	45	2	5	4	M	,	I	610	
35	10	46	2	4	2	M	M	C	530	
35	10	47	2	4	2	M	M	C	578	
35	10	48	2	6	3	.	.	C	514	
35	10	49	2	5	4	,	,	C	466	
35	10	50	2	4	2	M	M	C	674	
35	11	1	2	5	6	,	,	C	1253	
35	11	2	2	2	4	X	X	C	897	
35	11	3	2	5	6	X	,	I	754	
35	11	4	2	3	2	C	C	C	1223	
35	11	5	2	1	3	Z	Z	C	1033	
35	11	6	2	2	4	X	X	C	833	
35	11	7	2	2	4	X	X	C	625	
35	11	8	2	5	6	,	,	C	417	
35	11	9	2	5	6	,	,	C	497	
35	11	10	2	5	6	,	,	C	441	
35	11	11	2	5	6	,	,	C	418	
35	11	12	2	4	1	M	M	C	466	
35	11	13	2	5	6	,	,	C	706	
35	11	14	2	6	5	.	.	C	1218	
35	11	15	2	1	3	Z	Z	C	962	
35	11	16	2	1	3	Z	Z	C	545	
35	11	17	2	1	3	Z	Z	C	465	
35	11	18	2	1	3	Z	Z	C	481	
35	11	19	2	3	2	C	C	C	1193	
35	11	20	2	5	6	,	,	C	1346	
35	11	21	2	5	6	,	,	C	362	
35	11	22	2	2	4	Z	X	I	497	
35	11	23	2	5	6	X	,	I	513	
35	11	24	2	5	6	,	,	C	505	
35	11	25	2	4	1	X	M	I	514	
35	11	26	2	4	1	M	M	C	347	
35	11	27	2	5	6	,	,	C	706	
35	11	28	2	1	3	X	Z	I	673	
35	11	29	2	4	1	M	M	C	1326	
35	11	30	2	4	1	M	M	C	482	
35	11	31	2	5	6	,	,	C	652	
35	11	32	2	2	4	X	X	C	602	
35	11	33	2	6	5	.	.	C	753	
35	11	34	2	1	3	Z	Z	C	1393	
35	11	35	2	1	3	Z	Z	C	546	
35	11	36	2	3	2	C	C	C	1058	
35	11	37	2	1	3	Z	Z	C	729	
35	11	38	2	3	2	C	C	C	466	
35	11	39	2	1	3	Z	Z	C	562	
35	11	40	2	3	2	C	C	C	513	
35	11	41	2	5	6	,	,	C	745	
35	11	42	2	2	4	X	X	C	537	
35	11	43	2	3	2	C	C	C	898	
35	11	44	2	6	5	.	.	C	722	
35	11	45	2	5	6	,	,	C	923	
35	11	46	2	6	5	M	.	I	946	
35	11	47	2	2	4	X	X	C	737	
35	11	48	2	1	3	Z	Z	C	665	
35	11	49	2	1	3	Z	Z	C	562	
35	11	50	2	4	1	M	M	C	801	
35	12	1	2	2	4	X	X	C	666	
35	12	2	2	2	4	X	X	C	737	
35	12	3	2	5	6	X	,	I	417	
35	12	4	2	4	1	M	M	C	705	
35	12	5	2	6	5	.	.	C	642	
35	12	6	2	4	1	M	M	C	1185	
35	12	7	2	4	1	M	M	C	466	
35	12	8	2	3	2	C	C	C	1714	
35	12	9	2	4	1	M	M	C	1122	
35	12	10	2	2	4	X	X	C	961	
35	12	11	2	1	3	Z	Z	C	585	
35	12	12	2	1	3	Z	Z	C	418	
35	12	13	2	3	2	C	C	C	474	
35	12	14	2	1	3	Z	Z	C	546	
35	12	15	2	2	4	X	X	C	914	
35	12	16	2	5	6	,	,	C	434	
35	12	17	2	5	6	,	,	C	434	
35	12	18	2	4	1	M	M	C	1058	
35	12	19	2	5	6	,	,	C	642	
35	12	20	2	6	5	.	.	C	786	
35	12	21	2	6	5	,	.	I	449	
35	12	22	2	2	4	X	X	C	737	
35	12	23	2	3	2	C	C	C	1074	
35	12	24	2	6	5	.	.	C	905	
35	12	25	2	6	5	.	.	C	642	
35	12	26	2	2	4	X	X	C	802	
35	12	27	2	2	4	X	X	C	433	
35	12	28	2	1	3	Z	Z	C	1249	
35	12	29	2	6	5	.	.	C	657	
35	12	30	2	5	6	,	,	C	722	
35	12	31	2	4	1	M	M	C	690	
35	12	32	2	4	1	M	M	C	546	
35	12	33	2	4	1	M	M	C	546	
35	12	34	2	5	6	,	,	C	594	
35	12	35	2	1	3	Z	Z	C	706	
35	12	36	2	1	3	Z	Z	C	450	
35	12	37	2	3	2	C	C	C	529	
35	12	38	2	4	1	M	M	C	658	
35	12	39	2	2	4	X	X	C	834	
35	12	40	2	3	2	C	C	C	610	
35	12	41	2	5	6	,	,	C	594	
35	12	42	2	5	6	,	,	C	425	
35	12	43	2	6	5	.	.	C	626	
35	12	44	2	1	3	Z	Z	C	610	
35	12	45	2	4	1	,	M	I	562	
35	12	46	2	6	5	.	.	C	945	
35	12	47	2	4	1	M	M	C	434	
35	12	48	2	5	6	,	,	C	658	
35	12	49	2	6	5	.	.	C	706	
35	12	50	2	4	1	M	M	C	777	
35	13	1	2	3	2	C	C	C	692	
35	13	2	2	5	6	,	,	C	769	
35	13	3	2	3	2	C	C	C	674	
35	13	4	2	2	4	,	X	I	538	
35	13	5	2	4	1	M	M	C	593	
35	13	6	2	2	4	X	X	C	514	
35	13	7	2	3	2	C	C	C	753	
35	13	8	2	1	3	Z	Z	C	593	
35	13	9	2	3	2	C	C	C	977	
35	13	10	2	2	4	X	X	C	673	
35	13	11	2	6	5	.	.	C	594	
35	13	12	2	6	5	.	.	C	458	
35	13	13	2	5	6	,	,	C	514	
35	13	14	2	4	1	.	M	I	1042	
35	13	15	2	3	2	C	C	C	593	
35	13	16	2	4	1	M	M	C	433	
35	13	17	2	2	4	X	X	C	554	
35	13	18	2	5	6	,	,	C	817	
35	13	19	2	6	5	.	.	C	674	
35	13	20	2	6	5	.	.	C	450	
35	13	21	2	3	2	C	C	C	586	
35	13	22	2	1	3	Z	Z	C	642	
35	13	23	2	3	2	C	C	C	601	
35	13	24	2	6	5	M	.	I	793	
35	13	25	2	5	6	,	,	C	625	
35	13	26	2	3	2	Z	C	I	1106	
35	13	27	2	4	1	M	M	C	718	
35	13	28	2	6	5	.	.	C	674	
35	13	29	2	5	6	,	,	C	1473	
35	13	30	2	2	4	X	X	C	602	
35	13	31	2	5	6	,	,	C	594	
35	13	32	2	5	6	,	,	C	385	
35	13	33	2	3	2	C	C	C	1146	
35	13	34	2	3	2	C	C	C	770	
35	13	35	2	2	4	X	X	C	1073	
35	13	36	2	3	2	C	C	C	1629	
35	13	37	2	3	2	C	C	C	546	
35	13	38	2	1	3	Z	Z	C	994	
35	13	39	2	5	6	,	,	C	1074	
35	13	40	2	1	3	Z	Z	C	802	
35	13	41	2	5	6	,	,	C	497	
35	13	42	2	2	4	X	X	C	512	
35	13	43	2	5	6	,	,	C	514	
35	13	44	2	5	6	,	,	C	562	
35	13	45	2	1	3	Z	Z	C	530	
35	13	46	2	5	6	,	,	C	562	
35	13	47	2	1	3	,	Z	I	442	
35	13	48	2	5	6	,	,	C	617	
